job_title,company,match_score,recommendation,salary_range,location,job_url
Software Engineer - Full Stack,Capital One,78.91,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/software-engineer-full-stack/1732/86291846576
"Senior Software Engineer, Full Stack (JavaScript, Java, AWS)",Capital One,78.9,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-full-stack-javascript-java-aws/1732/85173243712
"Sr. Associate, Product Management - Card Enterprise Platform",Capital One,78.9,🚀 STRONG MATCH - Highly recommended,"$118,900 - $135,700","New York, New York",https://www.capitalonecareers.com/job/new-york/sr-associate-product-management-card-enterprise-platform/1732/84768150432
"Senior Software Engineer, Full-Stack (Java, Typescript, AWS, Containers, REACT.js)",Capital One,78.89,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-full-stack-java-typescript-aws-containers-react-js/1732/85967977424
"Senior Software Engineer, Android",Capital One,78.89,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-android/1732/85465521536
"Senior Software Engineer, Full Stack",Capital One,78.87,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 for Richmond, VA","McLean, Virginia or Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-full-stack/1732/86554191488
"Lead Software Engineer, Full Stack - Capital One Software (Remote)",Capital One,78.87,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","Richmond, Virginia | Remote",https://www.capitalonecareers.com/job/richmond/lead-software-engineer-full-stack-capital-one-software-remote/1732/85987375840
"Senior Manager, Network Security Engineering (Cloud Operations Resilience Engineering)",Capital One,78.86,🚀 STRONG MATCH - Highly recommended,"$225,400 - $257,200 (for McLean, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-network-security-engineering-cloud-operations-resilience-engineering/1732/85024008640
"Sr. Associate, Product Management - Auto Finance",Capital One,78.85,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/sr-associate-product-management-auto-finance/1732/86291846544
"Lead Software Engineer (Java, GO, AWS)",Capital One,78.84,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-software-engineer-java-go-aws/1732/85429587216
"Senior Associate, Risk Automation Analyst",Capital One,78.84,🚀 STRONG MATCH - Highly recommended,"$99,100 - $113,100","Richmond, Virginia | McLean, Virginia",https://www.capitalonecareers.com/job/richmond/senior-associate-project-management-rewards-and-benefits-governance/1732/86438950816
"Senior Software Engineer, Android",Capital One,78.83,🚀 STRONG MATCH - Highly recommended,,"New York, New York",https://www.capitalonecareers.com/job/new-york/senior-software-engineer-android/1732/85492261664
"Senior Lead Software Engineer, Full Stack - Capital One Software (Remote)",Capital One,78.83,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","Richmond, Virginia | Remote",https://www.capitalonecareers.com/job/richmond/senior-lead-software-engineer-full-stack-capital-one-software-remote/1732/85995892608
"Lead Software Engineer, Backend",Capital One,78.83,🚀 STRONG MATCH - Highly recommended,"$193,400 - $220,700","Riverwoods, Illinois",https://www.capitalonecareers.com/job/riverwoods/lead-software-engineer-backend/1732/85500981920
"Senior Manager, Software Engineering, Full Stack, Bank Tech",Capital One,78.83,🚀 STRONG MATCH - Highly recommended,,"New York, New York",https://www.capitalonecareers.com/job/new-york/senior-manager-software-engineering-full-stack-bank-tech/1732/84767002032
"Lead Software Engineer (Java, Spring boot, AWS)",Capital One,78.83,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","McLean, Virginia | Plano, Texas",https://www.capitalonecareers.com/job/mclean/lead-software-engineer-java-spring-boot-aws/1732/86338756736
"Senior Manager, Software Engineer",Capital One,78.83,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-manager-software-engineer/1732/84767017536
"Senior Lead Software Engineer, Full Stack",Capital One,78.82,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-lead-software-engineer-full-stack/1732/85786040288
"Senior Manager, Risk Advisor, Technology and Data Risk Management",Capital One,78.81,🚀 STRONG MATCH - Highly recommended,"$193,000 - $220,300 (McLean, VA); $210,500 - $240,300 (New York, NY); $175,500 - $200,300 (Plano, TX/Richmond, VA)","McLean, Virginia, Chicago, Illinois, Plano, Texas, New York, New York, Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-risk-advisor-technology-and-data-risk-management/1732/86584117216
"Senior Manager, Software Engineering, Back End",Capital One,78.8,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-manager-software-engineering-back-end/1732/84767068624
"Lead Software Engineer, Full Stack (Java, Go, Python)",Capital One,78.8,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-software-engineer-full-stack-java-go-python/1732/85173243616
"Senior Associate, Product Management - Robotic Process Automation (RPA) Team",Capital One,78.8,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-associate-product-management-robotic-process-automation-rpa-team/1732/84767011504
"Senior Manager, Software Engineering, Back End",Capital One,78.8,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","McLean, Virginia / Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-back-end/1732/84767050576
"Senior Software Engineer, Full Stack (Java)",Capital One,78.8,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-software-engineer-full-stack-java/1732/85528004592
"Systems Analyst, Senior Associate (Workday Payroll)",Capital One,78.8,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/systems-analyst-senior-associate-workday-payroll/1732/85539308528
Senior Manager - SWE,Capital One,78.79,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","Plano, Texas | McLean, Virginia",https://www.capitalonecareers.com/job/plano/senior-manager-swe/1732/85465521872
"Senior Manager, Solutions Architecture (Data Security Pre-sales)- Remote",Capital One,78.79,🚀 STRONG MATCH - Highly recommended,"$225,400 - $257,200","Remote, USA | McLean, Virginia",https://www.capitalonecareers.com/job/remote/senior-manager-solutions-architecture-data-security-pre-sales-remote/1732/84766998192
"Senior Manager, Software Engineering, Full Stack",Capital One,78.79,🚀 STRONG MATCH - Highly recommended,"$225,400 - $257,200 (McLean, VA); $204,900 - $233,800 (Richmond, VA)","Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-manager-software-engineering-full-stack/1732/84767072384
"Senior Manager, Product Management- Site Reliability Engineering",Capital One,78.79,🚀 STRONG MATCH - Highly recommended,"$210,500 - $240,300 (New York, NY); $175,500 - $200,300 (Wilmington, DE)","New York, New York, McLean, Virginia, or Wilmington, Delaware",https://www.capitalonecareers.com/job/new-york/senior-manager-product-management-site-reliability-engineering/1732/85554999120
"Manager, Product Management, Card Data",Capital One,78.79,🚀 STRONG MATCH - Highly recommended,"$158,400 - $180,800","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/manager-product-management-card-data/1732/86555678128
"Senior Manager, Software Engineering, Full Stack",Capital One,78.78,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-manager-software-engineering-full-stack/1732/85822944192
"Senior Lead Software Engineer, Full Stack (Python, Java, AWS)",Capital One,78.78,🚀 STRONG MATCH - Highly recommended,"$225,400 - $257,200","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-software-engineer-full-stack-python-java-aws/1732/84930318640
"Lead Software Engineer, iOS (Bank Tech)",Capital One,78.78,🚀 STRONG MATCH - Highly recommended,,"New York, New York",https://www.capitalonecareers.com/job/new-york/lead-software-engineer-ios-bank-tech/1732/85236447584
Lead Software Engineer,Capital One,78.77,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/lead-software-engineer/1732/85200794000
"Manager, Quantitative Analysis - Model Risk Office",Capital One,78.77,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/manager-quantitative-analysis-model-risk-office/1732/84767071888
"Senior Software Engineer, Full Stack (Cloud Operations Resilience Engineering)",Capital One,78.77,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","Richmond, Virginia, Plano, Texas, McLean, Virginia",https://www.capitalonecareers.com/job/richmond/senior-software-engineer-full-stack-cloud-operations-resilience-engineering/1732/86516337104
"Senior Software Engineer, Full Stack (Java, AWS, Kafka) - Dealer Tech Sales",Capital One,78.76,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-software-engineer-full-stack-java-aws-kafka-dealer-tech-sales/1732/85165081552
"Manager, Talent Assessment",Capital One,78.76,🚀 STRONG MATCH - Highly recommended,"$172,800 - $197,200 (for New York, NY Manager People Scientist role)","McLean, Virginia | New York, New York",https://www.capitalonecareers.com/job/mclean/manager-talent-assessment/1732/84767017024
"Sr. Director, Product Management, Developer Experience - Operational Intelligence & Observability",Capital One,78.76,🚀 STRONG MATCH - Highly recommended,"$264,300 - $301,700 (for McLean, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/sr-director-product-management-developer-experience-operational-intelligence-and-observability/1732/85563042080
"Senior Manager, Software Engineering, Full Stack (Python, GoLang, Java, AWS)",Capital One,78.75,🚀 STRONG MATCH - Highly recommended,"$225,400 - $257,200 (McLean, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-full-stack-python-golang-java-aws/1732/86564255552
Senior Software Engineer,Capital One,78.75,🚀 STRONG MATCH - Highly recommended,"$158,600 - $181,000","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer/1732/85342606080
"Manager, Product Management, AI/ML Platform Infrastructure",Capital One,78.75,🚀 STRONG MATCH - Highly recommended,"$172,800 - $197,200 (for NY and SF)","San Francisco, California; McLean, Virginia; New York, New York",https://www.capitalonecareers.com/job/san-francisco/manager-product-management-ai-ml-platform-infrastructure/1732/86225816672
Lead Software Engineer (Tech Lead),Capital One,78.74,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/lead-software-engineer-tech-lead/1732/70504388528
"Lead Software Engineer, Full Stack - Loan Servicing Tech (Java, AWS, Kafka)",Capital One,78.74,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/lead-software-engineer-full-stack-loan-servicing-tech-java-aws-kafka/1732/85165080656
"Lead Software Engineer (Go, Java)",Capital One,78.74,🚀 STRONG MATCH - Highly recommended,,"New York, New York",https://www.capitalonecareers.com/job/new-york/lead-software-engineer-go-java/1732/85813785056
"Sr. Associate, Product Management - Risk Management",Capital One,78.74,🚀 STRONG MATCH - Highly recommended,"$99,100 - $113,100","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/sr-associate-product-management-risk-management/1732/84767012416
"Senior Software Engineer, Front End (JavaScript, TypeScript)",Capital One,78.74,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-front-end-javascript-typescript/1732/85703273312
"Manager, Data Analysis - Card Data Management",Capital One,78.74,🚀 STRONG MATCH - Highly recommended,"$144,000 - $164,400","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/manager-data-analysis-card-data-management/1732/84768136480
"Manager, Solution Architecture (Workday)",Capital One,78.73,🚀 STRONG MATCH - Highly recommended,"$193,400 - $220,700 (for McLean, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/manager-solution-architecture-workday/1732/86310303312
"Senior Manager, Software Engineering, Full Stack (People Leader)",Capital One,78.73,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-full-stack-people-leader/1732/86516337216
"Product Manager, Data Refinery & Tooling",Capital One,78.73,🚀 STRONG MATCH - Highly recommended,"$158,400 - $180,800 (McLean, VA); $144,000 - $164,400 (Richmond, VA)","McLean, Virginia, Charlotte, North Carolina, Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/product-manager-data-refinery-and-tooling/1732/86438951280
"Senior Manager, Data Evangelization - Small Business Bank",Capital One,78.73,🚀 STRONG MATCH - Highly recommended,"$155,300 - $177,200","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-data-evangelization-small-business-bank/1732/85950109040
"Senior Associate, Product Management: Premium Products & Experiences",Capital One,78.72,🚀 STRONG MATCH - Highly recommended,"$99,100 - $113,100 (Richmond, VA); $118,900 - $135,700 (New York, NY)","McLean, Virginia; New York, New York; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-associate-product-management-premium-products-and-experiences/1732/84767066432
"Senior Associate, Product Management - Enterprise Data",Capital One,78.71,🚀 STRONG MATCH - Highly recommended,"$118,900 - $135,700 (New York, NY); $99,100 - $113,100 (Richmond, VA)","McLean, Virginia, Richmond, Virginia, New York, New York",https://www.capitalonecareers.com/job/mclean/senior-associate-product-management-enterprise-data/1732/86217707888
"Manager, Product Manager, GenAI for Operations",Capital One,78.7,🚀 STRONG MATCH - Highly recommended,"$172,800 - $197,200 (for New York, NY)","McLean, Virginia; New York, New York",https://www.capitalonecareers.com/job/mclean/manager-product-manager-genai-for-operations/1732/85563042016
"Senior Manager, Technical Program Management (Bank Tech)",Capital One,78.7,🚀 STRONG MATCH - Highly recommended,"$175,500 - $200,300 (Richmond/Wilmington), $210,500 - $240,300 (New York)","Richmond, Virginia; McLean, Virginia; New York, New York; Wilmington, Delaware",https://www.capitalonecareers.com/job/richmond/senior-manager-technical-program-management-bank-tech/1732/84996683632
"Senior Software Engineer, Site Reliability",Capital One,78.7,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (Chicago, IL); $158,600 - $181,000 (McLean, VA)","Riverwoods, Illinois, McLean, Virginia, Chicago, Illinois",https://www.capitalonecareers.com/job/riverwoods/senior-software-engineer-site-reliability/1732/85913558320
"Senior Manager, Software Engineering (TypeScript, Python, AWS)",Capital One,78.69,🚀 STRONG MATCH - Highly recommended,"$245,900 - $280,600","New York, New York",https://www.capitalonecareers.com/job/new-york/senior-manager-software-engineering-typescript-python-aws/1732/85921903024
Senior Software Engineer (Full-Stack),Capital One,78.68,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-full-stack/1732/85958562000
Lead Software Engineer - Capital One Software (Remote),Capital One,78.68,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/lead-software-engineer-capital-one-software-remote/1732/84767057584
"Senior Manager, Product Management, Enterprise Data",Capital One,78.67,🚀 STRONG MATCH - Highly recommended,"New York, NY: $210,500 - $240,300; Plano, TX: $175,500 - $200,300; Richmond, VA: $175,500 - $200,300","McLean, Virginia; Plano, Texas; New York, New York; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-product-management-enterprise-data/1732/86594376064
Senior Platform Engineer (Workday Integration),Capital One,78.67,🚀 STRONG MATCH - Highly recommended,"$115,900 - $132,200 (Chicago, Plano, Richmond, Wilmington); $127,500 - $145,500 (McLean); $139,100 - $158,700 (New York, San Francisco)","McLean, Virginia, Plano, Texas, Richmond, Virginia, New York, New York, San Francisco, California, Chicago, Illinois, Wilmington, Delaware, Cambridge, Massachusetts",https://www.capitalonecareers.com/job/mclean/senior-platform-engineer-workday-integration/1732/86594376080
"Senior Software Engineer, Full Stack",Capital One,78.67,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-software-engineer-full-stack/1732/86526007136
"Lead Software Engineer, iOS",Capital One,78.66,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-software-engineer-ios/1732/85245746048
"Senior Manager, Software Engineering (Fullstack)",Capital One,78.66,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://www.capitalonecareers.com/job/mexico-city/senior-manager-software-engineering-fullstack/1732/85741011040
"Senior Manager, Software Engineering, Full Stack",Capital One,78.66,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-manager-software-engineering-full-stack/1732/85421690160
Senior Analyst - Capital Markets and Analytics,Capital One,78.65,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-analyst-capital-markets-and-analytics/1732/84961749808
"Manager, Product Management - Enterprise Product & Experience",Capital One,78.65,🚀 STRONG MATCH - Highly recommended,"$144,000 - $197,200","McLean, Virginia; Richmond, Virginia; New York, New York",https://www.capitalonecareers.com/job/mclean/manager-product-management-enterprise-product-and-experience/1732/85519544144
"Senior Associate, Product Manager, GenAI for Operations",Capital One,78.64,🚀 STRONG MATCH - Highly recommended,"$118,900 - $135,700 (for New York, NY)","McLean, Virginia | New York, New York",https://www.capitalonecareers.com/job/mclean/senior-associate-product-manager-genai-for-operations/1732/85563042112
"Director, Technical Program Management - Finance Tech",Capital One,78.64,🚀 STRONG MATCH - Highly recommended,"$246,500 - $281,300 (New York, NY); $205,400 - $234,400 (Richmond, VA)","McLean, Virginia; New York, New York; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/director-technical-program-management-finance-tech/1732/86487264640
"Senior Product Manager, Delivery Pipelines",Capital One,78.64,🚀 STRONG MATCH - Highly recommended,"$175,500 - $200,300 (for Plano, TX)","Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-product-manager-delivery-pipelines/1732/85528004960
"Senior Lead, Software Engineering, Back End (Enterprise Platforms Technology)",Capital One,78.64,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-lead-software-engineering-back-end-enterprise-platforms-technology/1732/86468805392
"Senior Manager, Software Engineering, iOS",Capital One,78.63,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-manager-software-engineering-ios/1732/86594376688
"Senior Manager, Software Engineering, Full Stack",Capital One,78.62,🚀 STRONG MATCH - Highly recommended,"$225,400 - $257,200 (for McLean, VA location, implied for others based on location)","Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-manager-software-engineering-full-stack/1732/84767065088
Data Risk Manager,Capital One,78.62,🚀 STRONG MATCH - Highly recommended,"$132,800 - $151,600 (Plano, TX & Richmond, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/data-risk-manager/1732/86216418432
Director Software Engineering (AWS/Cloud Infrastructure),Capital One,78.62,🚀 STRONG MATCH - Highly recommended,"$239,900 - $273,800 (Richmond, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/director-software-engineering-aws-cloud-infrastructure/1732/86517615984
Senior Manager - BankTech,Capital One,78.6,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-manager-banktech/1732/84767001392
"Senior Lead, Software Engineer (Full Stack)",Capital One,78.6,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800 (Plano, TX & Richmond, VA)","McLean, Virginia; Plano, Texas; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-software-engineer-full-stack/1732/85483963392
"Senior Manager, Software Engineering, Back End (Java, AWS)",Capital One,78.6,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-manager-software-engineering-back-end-java-aws/1732/85750039824
"Lead Software Engineer, Back End (Cloud Operations Resilience Engineering)",Capital One,78.59,🚀 STRONG MATCH - Highly recommended,"$175,800 - $220,700 (depending on location)","McLean, Virginia; Plano, Texas; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/lead-software-engineer-back-end-cloud-operations-resilience-engineering/1732/86468805472
"Senior Software Engineer, iOS - Servicing Tech",Capital One,78.59,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-software-engineer-python-golang-aws/1732/86338757120
"Senior Software Engineer (JavaScript, TypeScript, SQL)",Capital One,78.59,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-software-engineer-javascript-typescript-sql/1732/85923224784
"Senior Manager, Software Engineering",Capital One,78.58,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering/1732/86516337312
"Senior Manager, Software Engineering, iOS",Capital One,78.58,🚀 STRONG MATCH - Highly recommended,,"New York, New York",https://www.capitalonecareers.com/job/new-york/senior-manager-software-engineering-ios/1732/84767069712
"Risk Manager, Enterprise Risk Management",Capital One,78.57,🚀 STRONG MATCH - Highly recommended,"$132,800 - $151,600","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/risk-manager-enterprise-risk-management/1732/84767070976
"Senior Manager, Software Engineering, Back End (People Leader)",Capital One,78.57,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800 (for Richmond, VA)","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-back-end-people-leader/1732/86545736592
Software Engineer - Full Stack,Capital One,78.55,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://www.capitalonecareers.com/job/mexico-city/software-engineer-full-stack/1732/80895086832
"Sr. Manager, Software Engineering, Full Stack",Capital One,78.55,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/sr-manager-software-engineering-full-stack/1732/86070871328
"Senior Manager, Software Engineering, Full Stack",Capital One,78.55,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-full-stack/1732/85921903120
"Director, Software Engineering - Payment Services",Capital One,78.55,🚀 STRONG MATCH - Highly recommended,"$239,900 - $273,800 (for Houston, TX)","Houston, Texas",https://www.capitalonecareers.com/job/houston/director-software-engineering-payment-services/1732/85923225056
"Sr. Associate, Product Management - Referrals Platform, CX Optimization",Capital One,78.54,🚀 STRONG MATCH - Highly recommended,"$109,000 - $124,400","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/sr-associate-product-management-referrals-platform-cx-optimization/1732/86545736240
Lead Software Engineer (Java & AWS),Capital One,78.53,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700 (for Richmond, VA)","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/lead-software-engineer-java-and-aws/1732/85209093024
"Senior Software Engineer, Full Stack",Capital One,78.53,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-software-engineer-full-stack/1732/85958562032
"Senior Manager Software Engineering (Java/Go, AWS)",Capital One,78.52,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-manager-software-engineering-java-go-aws/1732/84767057792
"Senior Manager, Software Engineering, Full Stack (Java, Node, Javascript, React or Angular, Restful API, AWS)",Capital One,78.52,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-full-stack-java-node-javascript-react-or-angular-restful-api-aws/1732/84767017760
"Senior Manager, Software Engineering, Full Stack",Capital One,78.52,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800 (for Richmond, VA)","McLean, Virginia/Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-full-stack/1732/84767068800
"Director, Technical Program Management (AI/ML Products)",Capital One,78.52,🚀 STRONG MATCH - Highly recommended,"$246,500 - $281,300 (San Francisco, CA)","San Francisco, California",https://www.capitalonecareers.com/job/san-francisco/director-technical-program-management-ai-ml-products/1732/86526007088
"Business Manager - Anti-Money Laundering, Modeling and Advanced Data Insights",Capital One,78.51,🚀 STRONG MATCH - Highly recommended,"$144,000 - $164,400","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/business-manager-anti-money-laundering-modeling-and-advanced-data-insights/1732/86171144720
"Senior Lead Software Engineer, Back End",Capital One,78.51,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","Philadelphia, Pennsylvania",https://www.capitalonecareers.com/job/philadelphia/senior-lead-software-engineer-back-end/1732/84767000608
"Principal Associate, Process Management | Retail Bank",Capital One,78.51,🚀 STRONG MATCH - Highly recommended,"$93,400 - $106,600","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/principal-associate-process-management-retail-bank/1732/86338757600
"Senior Associate, Process Management",Capital One,78.5,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-associate-process-management/1732/85822944448
Technology Payments Network Risk Senior Manager-Enterprise Services Risk Office,Capital One,78.5,🚀 STRONG MATCH - Highly recommended,"$193,000 - $240,300","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/technology-payments-network-risk-senior-manager-enterprise-services-risk-office/1732/84767057120
"Director, Product Management, Finance Product & Data Solutions - Corporate Development & Integration",Capital One,78.5,🚀 STRONG MATCH - Highly recommended,"$226,000 - $257,900 (McLean, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/director-product-management-finance-product-and-data-solutions-corporate-development-and-integration/1732/86438951376
"Manager, Product Manager DaaS ECG",Capital One,78.49,🚀 STRONG MATCH - Highly recommended,"$158,400 - $180,800","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/manager-product-manager-daas-ecg/1732/86042467296
"Senior Manager, Software Engineering, Full Stack",Capital One,78.49,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800 (for Richmond, VA location)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-full-stack/1732/86329395040
"Senior Manager, Software Engineering, Full Stack",Capital One,78.48,🚀 STRONG MATCH - Highly recommended,"$225,400 - $257,200 (McLean, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-full-stack/1732/84767010880
"Senior Manager, Software Engineering - Full Stack",Capital One,78.47,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://www.capitalonecareers.com/job/mexico-city/senior-manager-software-engineering-full-stack/1732/77978761536
"Senior Manager, Software Engineering (Go/React)",Capital One,78.47,🚀 STRONG MATCH - Highly recommended,"$245,900 - $280,600 (for New York, NY)","New York, New York",https://www.capitalonecareers.com/job/new-york/senior-manager-software-engineering-go-react/1732/84794185904
"Lead Software Engineer, Backend - Loan Servicing Tech - (Java, AWS, Kafka)",Capital One,78.46,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/lead-software-engineer-backend-loan-servicing-tech-java-aws-kafka/1732/85165081184
"Senior Software Engineer, iOS - Servicing Tech",Capital One,78.45,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-software-engineer-ios-servicing-tech/1732/85921903104
